Order Number,owner,Volume,Price,Side,Symbol,Timestamp
ORD01324,YokAndPun,100,25.5,Sell,KTB,2025-09-19 10:12:13
ORD01326,YokAndPun,100,25.5,Sell,KTB,2025-09-19 10:12:13
ORD01328,YokAndPun,100,25.5,Sell,KTB,2025-09-19 10:12:13
ORD01334,YokAndPun,100,5.3,Sell,BEM,2025-09-19 10:38:36
ORD01336,YokAndPun,100,5.3,Sell,BEM,2025-09-19 10:38:36
ORD01337,YokAndPun,100,27.25,Sell,PTTGC,2025-09-19 10:20:16
ORD01339,YokAndPun,100,27.25,Sell,PTTGC,2025-09-19 10:20:16
ORD01341,YokAndPun,100,27.25,Sell,PTTGC,2025-09-19 10:20:16
ORD01342,YokAndPun,100,25.5,Sell,KTB,2025-09-19 10:12:13
ORD01344,YokAndPun,100,5.3,Buy,BEM,2025-09-19 10:40:34
ORD01345,YokAndPun,100,18.900000000000002,Buy,SCGP,2025-09-19 10:41:46
ORD01346,YokAndPun,100,5.3,Buy,BEM,2025-09-19 10:40:38
ORD01347,YokAndPun,100,25.5,Sell,KTB,2025-09-19 10:12:13
ORD01348,YokAndPun,100,30.75,Sell,KTC,2025-09-19 10:10:32
ORD01350,YokAndPun,100,30.75,Sell,KTC,2025-09-19 10:10:32
ORD01352,YokAndPun,100,30.75,Sell,KTC,2025-09-19 10:10:32
ORD01353,YokAndPun,100,27.25,Sell,PTTGC,2025-09-19 10:21:03
ORD01355,YokAndPun,100,27.25,Sell,PTTGC,2025-09-19 10:21:35
ORD01356,YokAndPun,100,30.75,Sell,KTC,2025-09-19 10:10:32
ORD01358,YokAndPun,100,22.2,Sell,CRC,2025-09-19 09:59:44
ORD01359,YokAndPun,100,30.75,Sell,KTC,2025-09-19 10:10:32
ORD01360,YokAndPun,100,25.75,Buy,KTB,2025-09-19 10:12:42
ORD01361,YokAndPun,100,25.75,Buy,KTB,2025-09-19 10:13:22
ORD01362,YokAndPun,100,25.75,Buy,KTB,2025-09-19 10:13:33
ORD01363,YokAndPun,100,42.75,Buy,MTC,2025-09-19 10:09:37
ORD01364,YokAndPun,100,43.0,Buy,MTC,2025-09-19 10:09:37
ORD01365,YokAndPun,100,43.0,Sell,MTC,2025-09-19 10:09:40
ORD01366,YokAndPun,100,25.75,Buy,KTB,2025-09-19 10:13:50
ORD01367,YokAndPun,100,20.0,Sell,BJC,2025-09-19 10:11:19
ORD01368,YokAndPun,100,31.0,Buy,KTC,2025-09-19 10:10:39
ORD01369,YokAndPun,100,31.0,Buy,KTC,2025-09-19 10:10:44
ORD01370,YokAndPun,100,25.75,Buy,KTB,2025-09-19 10:14:39
ORD01371,YokAndPun,100,40.0,Buy,GPSC,2025-09-19 10:18:19
ORD01372,YokAndPun,100,7.7,Sell,HMPRO,2025-09-19 10:38:08
ORD01374,YokAndPun,100,7.7,Sell,HMPRO,2025-09-19 10:38:08
ORD01375,YokAndPun,100,7.7,Buy,HMPRO,2025-09-19 10:38:35
ORD01376,YokAndPun,100,39.75,Buy,GPSC,2025-09-19 10:18:25
ORD01377,YokAndPun,100,43.25,Sell,MTC,2025-09-19 10:10:26
ORD01378,YokAndPun,100,20.900000000000002,Buy,TIDLOR,2025-09-19 10:08:56
ORD01379,YokAndPun,100,21.099999999999998,Sell,TIDLOR,2025-09-19 10:08:56
ORD01380,YokAndPun,100,10.3,Sell,TLI,2025-09-19 13:55:50
ORD01381,YokAndPun,100,10.3,Sell,TLI,2025-09-19 13:55:50
ORD01382,YokAndPun,100,10.3,Sell,TLI,2025-09-19 13:55:50
ORD01383,YokAndPun,100,10.3,Sell,TLI,2025-09-19 13:55:50
ORD01384,YokAndPun,100,10.3,Sell,TLI,2025-09-19 13:55:50
ORD01385,YokAndPun,100,10.5,Buy,TLI,2025-09-19 13:55:50
ORD01386,YokAndPun,100,43.0,Buy,MTC,2025-09-19 10:12:41
ORD01387,YokAndPun,100,10.5,Buy,TLI,2025-09-19 13:55:50
ORD01388,YokAndPun,100,43.25,Buy,MTC,2025-09-19 10:12:42
ORD01389,YokAndPun,100,7.7,Sell,HMPRO,2025-09-19 10:52:37
ORD01391,YokAndPun,100,7.7,Sell,HMPRO,2025-09-19 10:52:37
ORD01392,YokAndPun,100,7.7,Sell,HMPRO,2025-09-19 10:53:10
ORD01393,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 10:27:02
ORD01394,YokAndPun,100,20.900000000000002,Buy,TIDLOR,2025-09-19 10:09:01
ORD01395,YokAndPun,100,21.099999999999998,Sell,TIDLOR,2025-09-19 10:09:01
ORD01396,YokAndPun,100,7.7,Buy,HMPRO,2025-09-19 10:56:41
ORD01397,YokAndPun,100,7.7,Buy,HMPRO,2025-09-19 10:57:25
ORD01398,YokAndPun,100,14.0,Sell,OR,2025-09-19 10:14:38
ORD01400,YokAndPun,100,14.0,Sell,OR,2025-09-19 10:14:38
ORD01402,YokAndPun,100,14.0,Sell,OR,2025-09-19 10:14:38
ORD01403,YokAndPun,100,13.9,Buy,OR,2025-09-19 10:16:09
ORD01404,YokAndPun,100,13.9,Buy,OR,2025-09-19 10:16:13
ORD01405,YokAndPun,100,31.0,Sell,KTC,2025-09-19 10:11:52
ORD01407,YokAndPun,100,13.9,Buy,OR,2025-09-19 10:21:05
ORD01408,YokAndPun,100,14.0,Sell,OR,2025-09-19 10:23:13
ORD01410,YokAndPun,100,14.0,Sell,OR,2025-09-19 10:23:13
ORD01412,YokAndPun,100,14.0,Sell,OR,2025-09-19 10:23:13
ORD01413,YokAndPun,100,20.900000000000002,Buy,TIDLOR,2025-09-19 10:09:09
ORD01414,YokAndPun,100,21.099999999999998,Sell,TIDLOR,2025-09-19 10:09:11
ORD01415,YokAndPun,100,20.900000000000002,Buy,TIDLOR,2025-09-19 10:09:16
ORD01416,YokAndPun,100,10.5,Buy,TLI,2025-09-19 13:55:51
ORD01417,YokAndPun,100,43.25,Sell,MTC,2025-09-19 10:13:29
ORD01418,YokAndPun,100,21.0,Sell,TIDLOR,2025-09-19 10:09:17
ORD01419,YokAndPun,100,5.25,Buy,BEM,2025-09-19 11:15:55
ORD01420,YokAndPun,100,10.5,Buy,TLI,2025-09-19 13:57:11
ORD01421,YokAndPun,100,5.25,Buy,BEM,2025-09-19 11:16:19
ORD01422,YokAndPun,100,13.9,Buy,OR,2025-09-19 10:24:15
ORD01423,YokAndPun,100,18.8,Buy,SCGP,2025-09-19 11:22:39
ORD01424,YokAndPun,100,13.9,Buy,OR,2025-09-19 10:25:17
ORD01425,YokAndPun,100,10.5,Buy,TLI,2025-09-19 13:59:34
ORD01426,YokAndPun,100,31.0,Sell,KTC,2025-09-19 10:12:55
ORD01427,YokAndPun,100,27.5,Sell,PTTGC,2025-09-19 10:29:10
ORD01428,YokAndPun,100,13.9,Buy,OR,2025-09-19 10:26:56
ORD01429,YokAndPun,100,45.75,Sell,GULF,2025-09-19 10:12:12
ORD01430,YokAndPun,100,21.0,Buy,TIDLOR,2025-09-19 10:09:36
ORD01431,YokAndPun,100,21.099999999999998,Sell,TIDLOR,2025-09-19 10:09:37
ORD01432,YokAndPun,100,21.0,Buy,TIDLOR,2025-09-19 10:09:41
ORD01433,YokAndPun,100,21.099999999999998,Sell,TIDLOR,2025-09-19 10:09:42
ORD01434,YokAndPun,100,10.5,Sell,TLI,2025-09-19 14:03:02
ORD01436,YokAndPun,100,10.5,Sell,TLI,2025-09-19 14:03:02
ORD01438,YokAndPun,100,10.5,Sell,TLI,2025-09-19 14:03:02
ORD01439,YokAndPun,100,10.5,Sell,TLI,2025-09-19 14:03:02
ORD01441,YokAndPun,100,5.25,Sell,BEM,2025-09-19 11:34:49
ORD01443,YokAndPun,100,10.5,Sell,TLI,2025-09-19 14:03:02
ORD01444,YokAndPun,100,5.25,Sell,BEM,2025-09-19 11:36:14
ORD01446,YokAndPun,100,5.25,Sell,BEM,2025-09-19 11:36:14
ORD01448,YokAndPun,100,7.75,Buy,HMPRO,2025-09-19 11:09:32
ORD01449,YokAndPun,100,5.25,Buy,BEM,2025-09-19 11:37:43
ORD01450,YokAndPun,100,5.25,Buy,BEM,2025-09-19 11:37:45
ORD01451,YokAndPun,100,10.6,Buy,TLI,2025-09-19 14:05:38
ORD01452,YokAndPun,100,10.6,Buy,TLI,2025-09-19 14:07:27
ORD01453,YokAndPun,100,5.25,Buy,BEM,2025-09-19 11:41:55
ORD01454,YokAndPun,100,10.6,Buy,TLI,2025-09-19 14:09:01
ORD01455,YokAndPun,100,31.0,Buy,KTC,2025-09-19 10:15:04
ORD01456,YokAndPun,100,27.75,Buy,PTTGC,2025-09-19 11:19:28
ORD01457,YokAndPun,100,31.0,Buy,KTC,2025-09-19 10:15:44
ORD01458,YokAndPun,100,5.25,Sell,BEM,2025-09-19 12:17:05
ORD01460,YokAndPun,100,5.25,Sell,BEM,2025-09-19 12:17:05
ORD01462,YokAndPun,100,5.25,Sell,BEM,2025-09-19 12:17:05
ORD01463,YokAndPun,100,5.25,Sell,BEM,2025-09-19 12:20:01
ORD01465,YokAndPun,100,5.25,Buy,BEM,2025-09-19 12:20:18
ORD01466,YokAndPun,100,5.25,Buy,BEM,2025-09-19 12:23:13
ORD01467,YokAndPun,100,5.25,Buy,BEM,2025-09-19 12:26:35
ORD01468,YokAndPun,100,5.25,Buy,BEM,2025-09-19 12:28:31
ORD01469,YokAndPun,100,7.7,Buy,HMPRO,2025-09-19 11:20:20
ORD01470,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 11:40:37
ORD01471,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 11:43:07
ORD01472,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 11:43:25
ORD01473,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 11:46:47
ORD01474,YokAndPun,100,10.6,Buy,TLI,2025-09-19 14:41:01
ORD01475,YokAndPun,100,10.6,Buy,TLI,2025-09-19 14:41:01
ORD01476,YokAndPun,100,10.6,Sell,TLI,2025-09-19 14:41:38
ORD01478,YokAndPun,100,10.6,Sell,TLI,2025-09-19 14:41:38
ORD01480,YokAndPun,100,10.6,Sell,TLI,2025-09-19 14:41:38
ORD01481,YokAndPun,100,10.6,Sell,TLI,2025-09-19 14:44:42
ORD01483,YokAndPun,100,10.6,Sell,TLI,2025-09-19 14:44:43
ORD01484,YokAndPun,100,3.24,Buy,BTS,2025-09-19 11:15:01
ORD01485,YokAndPun,100,3.24,Buy,BTS,2025-09-19 11:15:01
ORD01486,YokAndPun,100,10.6,Buy,TLI,2025-09-19 15:33:16
ORD01487,YokAndPun,100,18.9,Sell,SCGP,2025-09-19 14:45:39
ORD01488,YokAndPun,100,1.91,Buy,VGI,2025-09-19 11:06:12
ORD01489,YokAndPun,100,40.0,Sell,GPSC,2025-09-19 12:25:27
ORD01491,YokAndPun,100,40.0,Sell,GPSC,2025-09-19 12:25:27
ORD01492,YokAndPun,100,40.0,Sell,GPSC,2025-09-19 12:25:27
ORD01494,YokAndPun,100,40.0,Sell,GPSC,2025-09-19 12:25:27
ORD01495,YokAndPun,100,40.0,Sell,GPSC,2025-09-19 12:25:27
ORD01496,YokAndPun,100,10.6,Sell,TLI,2025-09-19 15:52:21
ORD01497,YokAndPun,100,26.75,Sell,PTTGC,2025-09-19 12:22:22
ORD01498,YokAndPun,100,27.25,Buy,PTTGC,2025-09-19 12:22:30
ORD01499,YokAndPun,100,20.8,Buy,TIDLOR,2025-09-19 10:20:09
ORD01500,YokAndPun,100,20.700000000000003,Buy,TIDLOR,2025-09-19 10:20:09
ORD01501,YokAndPun,100,25.75,Sell,RATCH,2025-09-19 14:08:44
ORD01502,YokAndPun,100,25.75,Sell,RATCH,2025-09-19 14:08:44
ORD01503,YokAndPun,100,25.75,Sell,RATCH,2025-09-19 14:08:44
ORD01504,YokAndPun,100,25.75,Sell,RATCH,2025-09-19 14:08:44
ORD01505,YokAndPun,100,25.75,Sell,RATCH,2025-09-19 14:08:44
ORD01506,YokAndPun,100,20.9,Sell,TIDLOR,2025-09-19 10:20:11
ORD01508,YokAndPun,100,26.25,Buy,RATCH,2025-09-19 14:08:44
ORD01509,YokAndPun,100,20.9,Sell,TIDLOR,2025-09-19 10:20:13
ORD01510,YokAndPun,100,10.6,Buy,TLI,2025-09-19 16:01:16
ORD01511,YokAndPun,100,26.25,Buy,RATCH,2025-09-19 14:09:21
ORD01512,YokAndPun,100,10.6,Buy,TLI,2025-09-19 16:01:16
ORD01513,YokAndPun,100,26.25,Buy,RATCH,2025-09-19 14:10:10
ORD01514,YokAndPun,100,26.25,Buy,RATCH,2025-09-19 14:10:23
ORD01515,YokAndPun,100,31.0,Buy,KTC,2025-09-19 10:18:23
ORD01516,YokAndPun,100,42.75,Buy,MTC,2025-09-19 11:34:44
ORD01517,YokAndPun,100,26.25,Buy,RATCH,2025-09-19 14:24:02
ORD01518,YokAndPun,100,10.6,Buy,TLI,2025-09-19 16:01:20
ORD01519,YokAndPun,100,10.6,Buy,TLI,2025-09-19 16:01:20
ORD01520,YokAndPun,100,10.6,Buy,TLI,2025-09-19 16:01:29
ORD01521,YokAndPun,100,31.0,Sell,KTC,2025-09-19 10:19:48
ORD01523,YokAndPun,100,31.0,Sell,KTC,2025-09-19 10:19:48
ORD01524,YokAndPun,100,24.7,Sell,COM7,2025-09-19 13:55:50
ORD01525,YokAndPun,100,24.7,Sell,COM7,2025-09-19 13:55:50
ORD01526,YokAndPun,100,24.7,Sell,COM7,2025-09-19 13:55:50
ORD01527,YokAndPun,100,24.7,Sell,COM7,2025-09-19 13:55:50
ORD01528,YokAndPun,100,24.7,Sell,COM7,2025-09-19 13:55:50
ORD01529,YokAndPun,100,24.900000000000002,Buy,COM7,2025-09-19 13:56:12
ORD01530,YokAndPun,100,31.0,Sell,KTC,2025-09-19 10:21:49
ORD01531,YokAndPun,100,26.25,Sell,RATCH,2025-09-19 14:47:57
ORD01533,YokAndPun,100,26.25,Sell,RATCH,2025-09-19 14:47:57
ORD01535,YokAndPun,100,26.25,Sell,RATCH,2025-09-19 14:47:57
ORD01536,YokAndPun,100,26.25,Buy,RATCH,2025-09-19 14:48:06
ORD01537,YokAndPun,100,26.25,Buy,RATCH,2025-09-19 14:50:30
ORD01538,YokAndPun,100,26.25,Buy,RATCH,2025-09-19 14:50:36
ORD01539,YokAndPun,100,27.25,Sell,PTTGC,2025-09-19 14:34:05
ORD01540,YokAndPun,100,25.0,Sell,COM7,2025-09-19 14:01:38
ORD01541,YokAndPun,100,40.0,Buy,GPSC,2025-09-19 14:11:34
ORD01542,YokAndPun,100,25.25,Buy,COM7,2025-09-19 14:05:29
ORD01543,YokAndPun,100,25.25,Buy,COM7,2025-09-19 14:05:58
ORD01544,YokAndPun,100,27.25,Sell,PTTGC,2025-09-19 14:44:14
ORD01545,YokAndPun,100,27.25,Sell,PTTGC,2025-09-19 14:50:08
ORD01546,YokAndPun,100,40.0,Buy,GPSC,2025-09-19 14:15:37
ORD01547,YokAndPun,100,27.25,Sell,PTTGC,2025-09-19 14:50:08
ORD01548,YokAndPun,100,27.25,Sell,PTTGC,2025-09-19 14:50:58
ORD01549,YokAndPun,100,31.5,Buy,KTC,2025-09-19 10:26:26
ORD01551,YokAndPun,100,1.88,Sell,VGI,2025-09-19 12:15:36
ORD01552,YokAndPun,100,1.88,Sell,VGI,2025-09-19 12:15:36
ORD01550,YokAndPun,100,1.9,Buy,VGI,2025-09-19 12:15:36
ORD01553,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 15:09:42
ORD01554,YokAndPun,100,26.25,Sell,RATCH,2025-09-19 15:26:04
ORD01556,YokAndPun,100,26.25,Sell,RATCH,2025-09-19 15:26:04
ORD01558,YokAndPun,100,26.25,Sell,RATCH,2025-09-19 15:26:04
ORD01559,YokAndPun,100,26.25,Buy,RATCH,2025-09-19 15:27:16
ORD01560,YokAndPun,100,26.25,Buy,RATCH,2025-09-19 15:27:38
ORD01561,YokAndPun,100,31.5,Buy,KTC,2025-09-19 10:26:53
ORD01562,YokAndPun,100,25.25,Buy,COM7,2025-09-19 14:14:43
ORD01563,YokAndPun,100,4.84,Buy,BANPU,2025-09-19 10:58:25
ORD01564,YokAndPun,100,31.5,Buy,KTC,2025-09-19 10:27:19
ORD01565,YokAndPun,100,25.25,Buy,COM7,2025-09-19 14:17:12
ORD01566,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 15:24:43
ORD01567,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 15:25:50
ORD01568,YokAndPun,100,25.25,Buy,COM7,2025-09-19 14:17:30
ORD01569,YokAndPun,100,31.5,Buy,KTC,2025-09-19 10:27:49
ORD01570,YokAndPun,100,21.0,Sell,BDMS,2025-09-19 10:54:42
ORD01571,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 15:33:32
ORD01572,YokAndPun,100,31.5,Buy,KTC,2025-09-19 10:28:11
ORD01573,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 15:33:50
ORD01574,YokAndPun,100,26.25,Buy,RATCH,2025-09-19 15:40:36
ORD01575,YokAndPun,100,26.25,Sell,RATCH,2025-09-19 15:41:00
ORD01577,YokAndPun,100,26.25,Sell,RATCH,2025-09-19 15:41:00
ORD01579,YokAndPun,100,26.25,Sell,RATCH,2025-09-19 15:41:00
ORD01580,YokAndPun,100,26.25,Buy,RATCH,2025-09-19 15:41:26
ORD01581,YokAndPun,100,27.5,Sell,PTTGC,2025-09-19 15:40:21
ORD01583,YokAndPun,100,27.5,Sell,PTTGC,2025-09-19 15:40:21
ORD01585,YokAndPun,100,27.5,Sell,PTTGC,2025-09-19 15:40:21
ORD01587,YokAndPun,100,26.25,Buy,RATCH,2025-09-19 15:43:06
ORD01588,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 15:42:34
ORD01589,YokAndPun,100,21.0,Sell,BDMS,2025-09-19 10:57:06
ORD01590,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 15:44:48
ORD01591,YokAndPun,100,26.25,Buy,RATCH,2025-09-19 15:43:56
ORD01592,YokAndPun,100,40.25,Sell,GPSC,2025-09-19 14:37:55
ORD01594,YokAndPun,100,40.25,Sell,GPSC,2025-09-19 14:42:08
ORD01595,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 15:49:55
ORD01596,YokAndPun,100,27.5,Sell,PTTGC,2025-09-19 15:52:34
ORD01598,YokAndPun,100,27.5,Sell,PTTGC,2025-09-19 15:52:34
ORD01600,YokAndPun,100,27.5,Sell,PTTGC,2025-09-19 15:52:34
ORD01601,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 15:53:29
ORD01602,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 15:55:50
ORD01603,YokAndPun,100,27.5,Buy,PTTGC,2025-09-19 15:58:29
ORD01604,YokAndPun,100,4.86,Sell,BANPU,2025-09-19 11:17:13
ORD01605,YokAndPun,100,41.75,Sell,MTC,2025-09-19 12:28:07
ORD01606,YokAndPun,100,3.24,Buy,BTS,2025-09-19 12:21:20
ORD01607,YokAndPun,100,58.5,Buy,KKP,2025-09-19 16:36:20
ORD01608,YokAndPun,100,3.24,Buy,BTS,2025-09-19 14:08:10
ORD01609,YokAndPun,100,18.700000000000003,Buy,OSP,2025-09-19 16:28:55
ORD01610,YokAndPun,100,7.75,Sell,HMPRO,2025-09-19 15:29:44
ORD01612,YokAndPun,100,7.75,Sell,HMPRO,2025-09-19 15:29:44
ORD01614,YokAndPun,100,7.75,Sell,HMPRO,2025-09-19 15:29:44
ORD01616,YokAndPun,100,7.75,Sell,HMPRO,2025-09-19 15:29:48
ORD01617,YokAndPun,100,7.75,Sell,HMPRO,2025-09-19 15:29:48
ORD01618,YokAndPun,100,2.38,Sell,AWC,2025-09-19 16:36:20
ORD01619,YokAndPun,100,2.38,Sell,AWC,2025-09-19 16:36:20
ORD01620,YokAndPun,100,2.38,Sell,AWC,2025-09-19 16:36:20
ORD01621,YokAndPun,100,2.38,Sell,AWC,2025-09-19 16:36:20
ORD01622,YokAndPun,100,2.38,Sell,AWC,2025-09-19 16:36:20
ORD01623,YokAndPun,100,7.75,Buy,HMPRO,2025-09-19 15:59:00
ORD01624,YokAndPun,100,40.5,Buy,GPSC,2025-09-19 16:29:43
ORD01625,YokAndPun,100,3.26,Sell,BTS,2025-09-19 15:23:33
ORD01627,YokAndPun,100,3.26,Sell,BTS,2025-09-19 15:23:33
ORD01629,YokAndPun,100,3.26,Sell,BTS,2025-09-19 15:23:33
ORD01630,YokAndPun,100,3.26,Sell,BTS,2025-09-19 15:23:50
ORD01632,YokAndPun,100,3.2600000000000002,Buy,BTS,2025-09-19 15:24:47
ORD01633,YokAndPun,100,115.5,Buy,PTTEP,2025-09-19 15:35:52
ORD01634,YokAndPun,100,50.75,Buy,TCAP,2025-09-19 16:36:20
ORD01635,YokAndPun,100,7.7,Buy,HMPRO,2025-09-19 16:18:06
ORD01636,YokAndPun,100,115.5,Buy,PTTEP,2025-09-19 15:49:32
ORD01637,YokAndPun,100,7.75,Sell,HMPRO,2025-09-19 16:21:39
ORD01638,YokAndPun,100,7.7,Buy,HMPRO,2025-09-19 16:22:17
ORD01639,YokAndPun,100,7.7,Buy,HMPRO,2025-09-19 16:29:00
ORD01640,YokAndPun,100,7.7,Buy,HMPRO,2025-09-19 16:29:30
ORD01641,YokAndPun,100,4.42,Buy,LH,2025-09-19 14:00:36
ORD01642,YokAndPun,100,4.460000000000001,Sell,LH,2025-09-19 14:02:30
ORD01643,YokAndPun,100,3.24,Buy,BTS,2025-09-19 16:06:48
ORD01644,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 14:00:10
ORD01645,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 14:00:10
ORD01646,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 14:00:10
ORD01647,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 14:00:10
ORD01648,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 14:00:10
ORD01649,YokAndPun,100,11.1,Buy,TRUE,2025-09-19 14:00:10
ORD01650,YokAndPun,100,38.5,Sell,AOT,2025-09-19 14:00:45
ORD01651,YokAndPun,100,38.5,Sell,AOT,2025-09-19 14:00:45
ORD01652,YokAndPun,100,38.5,Sell,AOT,2025-09-19 14:00:45
ORD01653,YokAndPun,100,38.5,Sell,AOT,2025-09-19 14:00:45
ORD01654,YokAndPun,100,38.5,Sell,AOT,2025-09-19 14:00:45
ORD01655,YokAndPun,100,22.799999999999997,Sell,CPF,2025-09-19 12:12:32
ORD01656,YokAndPun,100,22.799999999999997,Sell,CPF,2025-09-19 12:12:32
ORD01657,YokAndPun,100,11.1,Buy,TRUE,2025-09-19 14:00:21
ORD01658,YokAndPun,100,11.1,Buy,TRUE,2025-09-19 14:00:21
ORD01659,YokAndPun,100,11.1,Buy,TRUE,2025-09-19 14:01:07
ORD01660,YokAndPun,100,30.25,Sell,KTC,2025-09-19 13:59:59
ORD01661,YokAndPun,100,30.25,Sell,KTC,2025-09-19 13:59:59
ORD01662,YokAndPun,100,30.25,Sell,KTC,2025-09-19 13:59:59
ORD01663,YokAndPun,100,30.25,Sell,KTC,2025-09-19 13:59:59
ORD01664,YokAndPun,100,30.25,Sell,KTC,2025-09-19 13:59:59
ORD01665,YokAndPun,100,30.75,Buy,KTC,2025-09-19 13:59:59
ORD01666,YokAndPun,100,39.25,Buy,AOT,2025-09-19 14:15:27
ORD01667,YokAndPun,100,39.25,Buy,AOT,2025-09-19 14:16:33
ORD01668,YokAndPun,100,39.25,Buy,AOT,2025-09-19 14:20:33
ORD01669,YokAndPun,100,11.1,Buy,TRUE,2025-09-19 14:08:07
ORD01670,YokAndPun,100,30.75,Sell,KTC,2025-09-19 14:06:00
ORD01671,YokAndPun,100,45.5,Buy,GULF,2025-09-19 15:46:21
ORD01672,YokAndPun,100,20.200000000000003,Buy,TIDLOR,2025-09-19 14:16:27
ORD01673,YokAndPun,100,31.0,Buy,KTC,2025-09-19 14:47:03
ORD01674,YokAndPun,100,31.0,Buy,KTC,2025-09-19 14:50:20
ORD01675,YokAndPun,100,31.0,Buy,KTC,2025-09-19 14:50:57
ORD01676,YokAndPun,100,31.0,Buy,KTC,2025-09-19 14:51:47
ORD01677,YokAndPun,100,31.0,Buy,KTC,2025-09-19 14:52:45
ORD01678,YokAndPun,100,20.900000000000002,Buy,BDMS,2025-09-19 15:53:34
ORD01679,YokAndPun,100,20.299999999999997,Sell,TIDLOR,2025-09-19 15:28:02
ORD01680,YokAndPun,100,45.75,Sell,GULF,2025-09-19 16:36:20
ORD01681,YokAndPun,100,178.5,Buy,BH,2025-09-19 16:12:16
ORD01682,YokAndPun,100,48.25,Buy,CPALL,2025-09-19 16:36:20
ORD01683,YokAndPun,100,20.8,Buy,BDMS,2025-09-19 16:36:20
ORD01684,YokAndPun,100,180.5,Sell,BH,2025-09-19 16:36:20
ORD01685,YokAndPun,100,126.5,Buy,SCB,2025-09-19 16:36:20
ORD01686,YokAndPun,100,10.700000000000001,Sell,TRUE,2025-09-19 16:14:22
ORD01687,YokAndPun,100,10.700000000000001,Sell,TRUE,2025-09-19 16:14:22
ORD01688,YokAndPun,100,10.700000000000001,Sell,TRUE,2025-09-19 16:14:22
ORD01689,YokAndPun,100,10.700000000000001,Sell,TRUE,2025-09-19 16:14:22
ORD01690,YokAndPun,100,10.700000000000001,Sell,TRUE,2025-09-19 16:14:22
ORD01691,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:14:22
ORD01692,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:14:22
ORD01693,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:14:22
ORD01694,YokAndPun,100,11.0,Sell,TRUE,2025-09-19 16:14:22
ORD01696,YokAndPun,100,11.0,Sell,TRUE,2025-09-19 16:14:22
ORD01697,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:14:25
ORD01698,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:14:25
ORD01699,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:14:29
ORD01700,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:14:31
ORD01701,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 16:14:37
ORD01703,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 16:14:37
ORD01705,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 16:14:37
ORD01704,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 16:14:37
ORD01707,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 16:14:37
ORD01708,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:14:40
ORD01709,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 16:14:40
ORD01710,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:14:45
ORD01711,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:14:45
ORD01712,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:14:50
ORD01713,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:14:50
ORD01714,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:14:53
ORD01715,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 16:15:14
ORD01717,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 16:15:14
ORD01719,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 16:15:14
ORD01718,YokAndPun,100,10.9,Sell,TRUE,2025-09-19 16:15:14
ORD01721,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:15:18
ORD01722,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:15:18
ORD01723,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:15:22
ORD01724,YokAndPun,100,10.9,Buy,TRUE,2025-09-19 16:15:29
